Unnamed: 0,belongs_to_collection,budget,genres,homepage,id,tconst,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,return,sub_genres,Rating,numVotes,poster_path,,,,,Rating5
15512,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",,59484,tt0082927,fr,Le Pont du Nord,"Marie, is just out from prison when she runs into Baptiste a young paranoid needing companionship. In their pursuit of a mysterious briefcase carried by Marie's former lover, they roam the street of Paris, transformed into a giant board game, a maze spotted with mysterious traps, puzzling clues, and chance encounters. Maybe they are bricks in some sinister scheme, maybe they are playing a board game, maybe it's a fairy tale, maybe it's yet something else...",0.019669,"[{'name': 'Les Films du Losange', 'id': 223}, {'name': 'La Cecilia', 'id': 28700}, {'name': 'Lyric International', 'id': 54613}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",3/24/1982,,129,"[{'iso_639_1': 'fr', 'name': 'Fran?ºais'}]",Released,,Le Pont du Nord,FALSE,7.7,6,1982,,robot/robot/dystopian/fantasy/,7.1,807,http://image.tmdb.org/t/p/w185//qEOHWSbfDlHB7I2vKwFLLrd3Nc7.jpg,,,,,3.55
30364,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,68816,tt0063508,it,Riusciranno i nostri eroi a ritrovare l'amico misteriosamente scomparso in Africa?,"A rich businessman is fed up with work, family, society, and goes with a friend to Africa, in search of another friend who had vanished there in mysterious circumstances. They will find him alright - as a tribal chief, surrounded with lots of topless, shapely wives. They are going to return to civilisation, but will their friend come with them?",0.235106,[],[],12/19/1968,,130,[],Released,,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa?,FALSE,7.3,11,1968,,dystopian/fantasy/,7.1,639,http://image.tmdb.org/t/p/w185//w3ztcTCcSHBojs9wPz464GR3Fzi.jpg,,,,,3.55
6101,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",,11571,tt0052948,en,Journey to the Center of the Earth,An Edinburgh professor and assorted colleagues follow an explorer's trail down an extinct Icelandic volcano to the earth's center.,10.38937,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Cooga Mooga', 'id': 10199}, {'name': 'Joseph M. Schenck Enterprises', 'id': 10200}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/14/1959,10000000,132,"[{'iso_639_1': 'ru', 'name': 'P?â?ü?ü??????'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Fran?ºais'}, {'iso_639_1': 'is', 'name': '?ìslenska'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,A fabulous world below the world,Journey to the Center of the Earth,FALSE,6.7,107,1959,,space/space/robot/robot/fantasy/,7.1,13487,http://image.tmdb.org/t/p/w185//4rSP91Gonskgq29AuJ1Xn3RIQAK.jpg,,,,,3.55
16972,,7400000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,62215,tt1527186,da,Melancholia,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,8.124767,"[{'name': 'Zentropa Entertainments', 'id': 76}, {'name': 'Det Danske Filminstitut', 'id': 118}, {'name': 'Danmarks Radio (DR)', 'id': 119}, {'name': 'Memfis Film', 'id': 321}, {'name': 'Eurimages', 'id': 850}, {'name': 'Sveriges Television (SVT)', 'id': 3221}, {'name': 'Canal+', 'id': 5358}, {'name': 'Cin??Cin??ma', 'id': 6301}, {'name': 'Slot Machine', 'id': 7777}, {'name': 'Zentropa International Sweden', 'id': 8288}, {'name': 'Zentropa International K??ln', 'id': 8289}, {'name': 'Liberator Productions', 'id': 11239}, {'name': 'Swedish Film Institute', 'id': 14804}, {'name': ""Centre National du Cin??ma et de L'image Anim??e (CNC)"", 'id': 17298}, {'name': 'Film i V?ñst', 'id': 17513}, {'name': 'Filmstiftung Nordrhein-Westfalen', 'id': 27897}, {'name': 'Legion Entertainment', 'id': 38069}, {'name': 'Edition Video', 'id': 38071}, {'name': 'Nordisk Film Distribution', 'id': 38072}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",5/26/2011,21817298,136,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Enjoy it while it lasts,Melancholia,FALSE,7,915,2011,2.948283514,space/space/robot/robot/techno/,7.1,148692,http://image.tmdb.org/t/p/w185//eCjATHunhgLl9ARKUFtmKguaWDJ.jpg,,,,,3.55
15382,,,"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,110901,tt0082596,ja,?Ö??éÄ??º,"Kager??-za is a 1981 independent Japanese film directed by Seijun Suzuki and based on a novel by Ky?ìka Izumi. It forms the middle section of Suzuki's Taish?ì Roman Trilogy, preceded by Zigeunerweisen (1980) and followed by Yumeji (1991), surrealistic psychological dramas and ghost stories linked by style, themes and the Taish?ì period (1912?Çô1926) setting.",1.900438,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",8/21/1981,,139,"[{'iso_639_1': 'ja', 'name': 'µùÑµ£¼?¬?'}]",Released,,Heat-Haze Theatre,FALSE,5.6,4,1981,,robot/robot/fantasy/,7.1,412,http://image.tmdb.org/t/p/w185//1o35AVYpOICdqf3dRlntlv85PgK.jpg,,,,,3.55
26040,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,31183,tt0205214,en,The Magical Legend of the Leprechauns,"American businessman Jack Woods rents a cottage on the enchanted Emerald Isle which is occupied by a family of leprechauns. Leprechaun Seamus Muldoon's son and son's friends crash the fairies' costume ball and Muldoon's son falls in love with fairy Princess Jessica. Their love re-ignites a feud between the leprechauns and the fairies, which escalates into a war. The Grand Banshee warns of terrible consequences and Jack Woods is chosen to make peace. Woods interrupts his own romance with an Irish beauty to help, and becomes involved in a strange and wonderful magical adventure.",2.043987,"[{'name': 'Hallmark Entertainment', 'id': 4056}, {'name': 'RTL', 'id': 42272}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",11/7/1999,,139,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Magical Legend of the Leprechauns,FALSE,6.7,20,1999,,robot/robot/fantasy/,7.1,3485,http://image.tmdb.org/t/p/w185//aeK6WioXahq87zx96LvnmvN7ACn.jpg,,,,,3.55
14608,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",http://www.sonypictures.com/familyzone/playmobil/,35148,tt1512792,en,Playmobil: The Secret of Pirate Island,"Ahoy, matey! Your Favorite Playmobil toys have come to life for the very first time, in an all-new swashbuckling adventure and you're invited to join them! You'll have a treasure chest full of fun with seven-year-old Jack and his big sister Amelia as they stow away on a pirate ship headed for the mysterious Pirate Island -- a place filled with treasure and curious creatures. Can Jack and Amelia stay one step ahead of a bunch of wacky skeletons and get to the treasure before the pirates do?",0.014168,[],[],10/13/2009,,140,"[{'iso_639_1': 'fr', 'name': 'Fran?ºais'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'pt', 'name': 'Portugu?¬s'}, {'iso_639_1': 'th', 'name': '??á???????????ä??ù??ó'}, {'iso_639_1': 'zh', 'name': 'µÖ«?ÇÜ?»¥'}]",Released,,Playmobil: The Secret of Pirate Island,TRUE,0,0,2009,,alien/robot/robot/time_travel/fantasy/monster/,7.1,61,http://image.tmdb.org/t/p/w185//affnnZunHbXQGxlOGNo2QsGUqnC.jpg,,,,,3.55
30377,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,71063,tt0114864,nl,De vliegende Hollander,"Late 16th century, persecuted protestantism and general dissatisfaction with the Catholic Habsburg rule in the Netherlands lead to large-scale plundering and vandalizing of churches, only harshening the Spanish Inquisition, sparkling the Eighty Years War.",0.07594,[],[],5/11/1995,,140,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'fr', 'name': 'Fran?ºais'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The Flying Dutchman,FALSE,9,1,1995,,robot/robot/fantasy/,7.1,480,http://image.tmdb.org/t/p/w185//bWt4Yv26JrA22rY1Y8yMIWz70bx.jpg,,,,,3.55
26737,,,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,57012,tt0289652,en,Talking to Heaven,"A man begins to have disturbing visions of dead people, among whom are his mother and victims of a local serial killer. All telling their story of how they died, and how their murderer is still out there. The detective investigating the murders looks to him for help in solving the case.",1.697106,"[{'name': 'Once Upon a Time Films', 'id': 4062}, {'name': 'Columbia Broadcasting System (CBS)', 'id': 4898}, {'name': 'Nitelite Entertainment', 'id': 41629}, {'name': 'Gaslight Pictures', 'id': 93249}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/28/2002,,142,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Talking to Heaven,FALSE,4.6,8,2002,,robot/robot/time_travel/dystopian/,7.1,1141,http://image.tmdb.org/t/p/w185//jWZtReZkmGxk8tWfF02AAYbfR1T.jpg,,,,,3.55
21068,"{'id': 209131, 'name': 'Man of Steel Collection', 'poster_path': '/rNnIW6xSPeTiIUtsfEhFeIRiJVv.jpg', 'backdrop_path': '/csERw2A3XIsGegkzil6UGpyhqfw.jpg'}",225000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.manofsteel.com/,49521,tt0770828,en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",18.538834,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'DC Entertainment', 'id': 9993}, {'name': 'Syncopy', 'id': 9996}, {'name': 'Cruel and Unusual Films', 'id': 78685}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6/12/2013,662845518,143,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You will believe that a man can fly.,Man of Steel,FALSE,6.5,6462,2013,2.94598008,robot/robot/time_travel/fantasy/,7.1,627690,http://image.tmdb.org/t/p/w185//xWlaTLnD8NJMTT9PGOD9z5re1SL.jpg,,,,,3.55
11925,"{'id': 8650, 'name': 'Transformers Collection', 'poster_path': '/vOUPHWV8aGXq4yYQ2csje5LdT6g.jpg', 'backdrop_path': '/zvZBNNDWd5LcsIBpDhJyCB2MDT7.jpg'}",150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",http://www.transformersmovie.com/,1858,tt0418279,en,Transformers,"Young teenager, Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots ?Çô the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.",5.587707,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'thinkfilm', 'id': 12247}, {'name': 'SprocketHeads', 'id': 20011}, {'name': 'Hasbro Studios', 'id': 22826}, {'name': 'Revolution Sun Studios', 'id': 76043}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/27/2007,709709780,144,"[{'iso_639_1': 'es', 'name': 'Espa??ol'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Their war. Our world.,Transformers,FALSE,6.6,4113,2007,4.731398533,alien/robot/robot/time_travel/dystopian/,7.1,558984,http://image.tmdb.org/t/p/w185//bgSHbGEA1OM6qDs3Qba4VlSZsNG.jpg,,,,,3.55
3490,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,16176,tt0075232,en,The Slipper and the Rose,"In the tiny kingdom of Euphrania, the King and his court are most anxious to get Prince Edward wed. But Edward wants to marry for love. Meanwhile, young Cinderella finds life drastically altered with her father's death as she's forced to be a servant in her own house. But a cheery fairy godmother helps her with her impossible tasks, and even gets her to take an evening out at the King's bride-fin",2.306621,"[{'name': 'Paradine Co-Productions', 'id': 48941}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",3/24/1976,,146,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,You'll forget every other love story you ever saw . . . or sang to.,The Slipper and the Rose,FALSE,6.8,16,1976,,alien/robot/robot/fantasy/,7.1,2204,http://image.tmdb.org/t/p/w185//lxPdLUn0ssIhD7TVZHCwTR22nbY.jpg,,,,,3.55
4242,,100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",,644,tt0212720,en,A.I. Artificial Intelligence,"A robotic boy, the first programmed to love, David is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David. Without final acceptance by humans or machines, David embarks on a journey to discover where he truly belongs, uncovering a world in which the line between robot and machine is both vast and profoundly thin.",13.249364,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Stanley Kubrick Productions', 'id': 385}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/29/2001,235926552,146,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.",A.I. Artificial Intelligence,FALSE,6.8,2011,2001,2.35926552,alien/robot/robot/techno/,7.1,268990,http://image.tmdb.org/t/p/w185//wnUAcUrMRGPPZUDroLeZhSjLkuu.jpg,,,,,3.55
17878,,26400000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",,148284,tt1305797,ta,?«Ä?«¿?»ì?«ñ?«??«??«??»ì,"Dr. Vasi invents a super-powered robot, Chitti, in his own image. The scientific body, AIRD, that must approve the robot, declines it based on its not having emotions and the ability to make rational judgment. A sudden flash of lightning evokes emotions in the robot, and Chitti is seemingly ready for integration into the human world. Then, Chitti falls in love with Dr. Vasi's fianc??e Sana and turns on his creator.",4.330396,"[{'name': 'Sun Pictures', 'id': 7135}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",10/1/2010,62000000,155,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ta', 'name': '?«ñ?««?«??«??»ì'}, {'iso_639_1': 'hi', 'name': '?ñ??ñ??ñ¿?Ñì?ñª?ÑÇ'}]",Released,,Enthiran,FALSE,6.5,46,2010,2.348484848,alien/robot/robot/super/,7.1,21875,http://image.tmdb.org/t/p/w185//6VcROd4zbaleTGIkgRlNCdw8o94.jpg,,,,,3.55
11827,"{'id': 295, 'name': 'Pirates of the Caribbean Collection', 'poster_path': '/zT5UKFhq9nk97VGlBbAxlAK8UFN.jpg', 'backdrop_path': '/cnKAGbX1rDkAquF2V1wVkptHDJO.jpg'}",300000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",http://disney.go.com/disneypictures/pirates/,285,tt0449088,en,Pirates of the Caribbean: At World's End,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",31.363664,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Second Mate Productions', 'id': 19936}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/19/2007,961000000,169,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"At the end of the world, the adventure begins.",Pirates of the Caribbean: At World's End,FALSE,6.9,4627,2007,3.203333333,alien/space/space/robot/robot/time_travel/fantasy/,7.1,542512,http://image.tmdb.org/t/p/w185//bXb00CkHqx7TPchTGG131sWV59y.jpg,,,,,3.55
36655,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,64225,tt0086889,fr,L'amour par terre,Two actresses fall prey to the supernatural manipulations of a nightclub magician.,0.003013,"[{'name': 'Minist?¿re de la Culture', 'id': 10901}, {'name': 'La Cecilia', 'id': 28700}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",10/17/1984,,169,"[{'iso_639_1': 'fr', 'name': 'Fran?ºais'}]",Released,,Love on the Ground,FALSE,6,2,1984,,robot/robot/super/fantasy/,7.1,397,http://image.tmdb.org/t/p/w185//fFU86nLfvzzI9MQIHg2BUNlEhN8.jpg,,,,,3.55
20714,"{'id': 246091, 'name': 'Krrish Collection', 'poster_path': '/h5lAktTIgcTyTrMMAY6Fa5mZ6Mh.jpg', 'backdrop_path': '/5LPLQgoIY2n0PDCEaOPUQuFksUV.jpg'}",,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",,25516,tt0254481,hi,?ñò?Ñï?ñê ?ñ«?ñ??ñ? ?ñù?ñ»?ñ?,"Ranjit Mehra and his wife Sonia live a middle-class life in rural India. Ranjit's passion is studying the heavenly bodies through various computers, telescopes, and communicators as he believes there is life beyond Earth. He continuously transmits the sound generated by the syllable ""om"" and hopes that someone somewhere will hear this and respond to it.",3.273286,"[{'name': 'Filmkraft Productions Pvt. Ltd', 'id': 82128}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",8/8/2003,,171,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hi', 'name': '?ñ??ñ??ñ¿?Ñì?ñª?ÑÇ'}]",Released,You are not alone,Koi... Mil Gaya,FALSE,6.4,37,2003,,alien/robot/robot/time_travel/techno/,7.1,18246,http://image.tmdb.org/t/p/w185//gOaOSQ6oxzhw7GkqUC2ulyCDEvb.jpg,,,,,3.55
9134,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,7096,tt0130414,en,Merlin,The legendary wizard tells his story of his war against Queen Mab of the Sidhe and his creation of Camelot.,9.30654,"[{'name': 'Hallmark Entertainment', 'id': 4056}, {'name': 'NBC Studios', 'id': 7928}, {'name': 'RHI Entertainment', 'id': 20358}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/26/1998,,182,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The most magical adventure of all time.,Merlin,FALSE,6,47,1998,,robot/robot/time_travel/fantasy/,7.1,19097,http://image.tmdb.org/t/p/w185//tbWbx1feg5V6sJEAXxy6FZjRdeg.jpg,,,,,3.55
